"code_bss";"urn_bss";"timestamp_mesure";"niveau_eau_ngf";"longitude";"latitude";"bss_id";"altitude_station";"altitude_repere";"date_mesure";"profondeur_nappe";"date_maj"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770804000000";"99.75399999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-11T10:00:00Z";"19.936";"2026-02-12"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770800400000";"99.757";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-11T09:00:00Z";"19.933";"2026-02-12"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770796800000";"99.75999999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-11T08:00:00Z";"19.93";"2026-02-12"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770793200000";"99.764";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-11T07:00:00Z";"19.926";"2026-02-12"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770789600000";"99.771";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-11T06:00:00Z";"19.919";"2026-02-12"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770786000000";"99.776";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-11T05:00:00Z";"19.914";"2026-02-12"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770782400000";"99.78";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-11T04:00:00Z";"19.91";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770778800000";"99.78399999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-11T03:00:00Z";"19.906";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770775200000";"99.788";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-11T02:00:00Z";"19.902";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770771600000";"99.788";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-11T01:00:00Z";"19.902";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770768000000";"99.792";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-11T00:00:00Z";"19.898";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770764400000";"99.788";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T23:00:00Z";"19.902";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770760800000";"99.798";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T22:00:00Z";"19.892";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770757200000";"99.797";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T21:00:00Z";"19.893";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770753600000";"99.803";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T20:00:00Z";"19.887";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770750000000";"99.801";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T19:00:00Z";"19.889";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770746400000";"99.812";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T18:00:00Z";"19.878";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770742800000";"99.803";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T17:00:00Z";"19.887";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770739200000";"99.801";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T16:00:00Z";"19.889";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770735600000";"99.794";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T15:00:00Z";"19.896";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770732000000";"99.792";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T14:00:00Z";"19.898";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770728400000";"99.779";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T13:00:00Z";"19.911";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770724800000";"99.768";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T12:00:00Z";"19.922";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770721200000";"99.762";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T11:00:00Z";"19.928";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770717600000";"99.758";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T10:00:00Z";"19.932";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770714000000";"99.753";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T09:00:00Z";"19.937";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770710400000";"99.756";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T08:00:00Z";"19.934";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770706800000";"99.757";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T07:00:00Z";"19.933";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770703200000";"99.75999999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T06:00:00Z";"19.93";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770699600000";"99.762";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T05:00:00Z";"19.928";"2026-02-11"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770696000000";"99.768";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T04:00:00Z";"19.922";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770692400000";"99.768";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T03:00:00Z";"19.922";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770688800000";"99.769";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T02:00:00Z";"19.921";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770685200000";"99.768";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T01:00:00Z";"19.922";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770681600000";"99.768";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-10T00:00:00Z";"19.922";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770678000000";"99.765";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T23:00:00Z";"19.925";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770674400000";"99.757";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T22:00:00Z";"19.933";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770670800000";"99.756";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T21:00:00Z";"19.934";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770667200000";"99.75";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T20:00:00Z";"19.94";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770663600000";"99.745";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T19:00:00Z";"19.945";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770660000000";"99.743";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T18:00:00Z";"19.947";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770656400000";"99.73599999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T17:00:00Z";"19.954";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770652800000";"99.732";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T16:00:00Z";"19.958";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770649200000";"99.731";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T15:00:00Z";"19.959";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770645600000";"99.721";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T14:00:00Z";"19.969";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770642000000";"99.711";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T13:00:00Z";"19.979";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770638400000";"99.705";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T12:00:00Z";"19.985";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770634800000";"99.701";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T11:00:00Z";"19.989";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770631200000";"99.697";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T10:00:00Z";"19.993";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770627600000";"99.693";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T09:00:00Z";"19.997";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770624000000";"99.693";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T08:00:00Z";"19.997";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770620400000";"99.694";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T07:00:00Z";"19.996";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770616800000";"99.693";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T06:00:00Z";"19.997";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770613200000";"99.691";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T05:00:00Z";"19.999";"2026-02-10"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770609600000";"99.693";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T04:00:00Z";"19.997";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770606000000";"99.687";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T03:00:00Z";"20.003";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770602400000";"99.68299999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T02:00:00Z";"20.007";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770598800000";"99.67699999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T01:00:00Z";"20.013";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770595200000";"99.674";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-09T00:00:00Z";"20.016";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770591600000";"99.669";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T23:00:00Z";"20.021";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770588000000";"99.667";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T22:00:00Z";"20.023";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770584400000";"99.66499999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T21:00:00Z";"20.025";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770580800000";"99.66499999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T20:00:00Z";"20.025";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770577200000";"99.661";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T19:00:00Z";"20.029";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770573600000";"99.663";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T18:00:00Z";"20.027";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770570000000";"99.664";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T17:00:00Z";"20.026";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770566400000";"99.662";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T16:00:00Z";"20.028";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770562800000";"99.661";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T15:00:00Z";"20.029";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770559200000";"99.664";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T14:00:00Z";"20.026";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770555600000";"99.65299999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T13:00:00Z";"20.037";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770552000000";"99.649";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T12:00:00Z";"20.041";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770548400000";"99.644";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T11:00:00Z";"20.046";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770544800000";"99.64";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T10:00:00Z";"20.05";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770541200000";"99.637";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T09:00:00Z";"20.053";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770537600000";"99.639";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T08:00:00Z";"20.051";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770534000000";"99.638";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T07:00:00Z";"20.052";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770530400000";"99.639";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T06:00:00Z";"20.051";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770526800000";"99.637";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T05:00:00Z";"20.053";"2026-02-09"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770523200000";"99.63499999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T04:00:00Z";"20.055";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770519600000";"99.63";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T03:00:00Z";"20.06";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770516000000";"99.628";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T02:00:00Z";"20.062";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770512400000";"99.626";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T01:00:00Z";"20.064";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770508800000";"99.625";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-08T00:00:00Z";"20.065";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770505200000";"99.618";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T23:00:00Z";"20.072";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770501600000";"99.614";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T22:00:00Z";"20.076";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770498000000";"99.61";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T21:00:00Z";"20.08";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770494400000";"99.61";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T20:00:00Z";"20.08";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770490800000";"99.61";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T19:00:00Z";"20.08";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770487200000";"99.612";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T18:00:00Z";"20.078";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770483600000";"99.61";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T17:00:00Z";"20.08";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770480000000";"99.607";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T16:00:00Z";"20.083";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770476400000";"99.602";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T15:00:00Z";"20.088";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770472800000";"99.6";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T14:00:00Z";"20.09";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770469200000";"99.595";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T13:00:00Z";"20.095";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770465600000";"99.59";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T12:00:00Z";"20.1";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770462000000";"99.582";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T11:00:00Z";"20.108";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770458400000";"99.58";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T10:00:00Z";"20.11";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770454800000";"99.577";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T09:00:00Z";"20.113";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770451200000";"99.576";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T08:00:00Z";"20.114";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770447600000";"99.575";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T07:00:00Z";"20.115";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770444000000";"99.572";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T06:00:00Z";"20.118";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770440400000";"99.573";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T05:00:00Z";"20.117";"2026-02-08"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770436800000";"99.571";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T04:00:00Z";"20.119";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770433200000";"99.566";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T03:00:00Z";"20.124";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770429600000";"99.56";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T02:00:00Z";"20.13";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770426000000";"99.563";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T01:00:00Z";"20.127";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770422400000";"99.559";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-07T00:00:00Z";"20.131";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770418800000";"99.554";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T23:00:00Z";"20.136";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770415200000";"99.55499999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T22:00:00Z";"20.135";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770411600000";"99.554";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T21:00:00Z";"20.136";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770408000000";"99.556";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T20:00:00Z";"20.134";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770404400000";"99.559";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T19:00:00Z";"20.131";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770400800000";"99.56099999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T18:00:00Z";"20.129";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770397200000";"99.565";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T17:00:00Z";"20.125";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770393600000";"99.571";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T16:00:00Z";"20.119";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770390000000";"99.574";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T15:00:00Z";"20.116";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770386400000";"99.58";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T14:00:00Z";"20.11";"2026-02-07"
